EID,Xvalue,Yvalue,Zvalue,time
1666,1.335964560508728,-8.027758598327638,-1.556231141090393,2017-05-11 16:47:07.062
1667,2.4648306369781494,-8.488641738891603,-1.357512354850769,2017-05-11 16:47:07.062
1668,3.0346505641937256,-9.34816074371338,-1.170764684677124,2017-05-11 16:47:07.062
1669,3.5374329090118413,-9.819818496704102,-1.5167267322540283,2017-05-11 16:47:07.062
1670,3.883395195007324,-9.956287384033203,-1.234210968017578,2017-05-11 16:47:07.062
1671,3.792415380477905,-9.959878921508787,-1.2832920551300049,2017-05-11 16:47:07.062
1672,3.2393548488616943,-10.245985984802246,0.14365209639072418,2017-05-11 16:47:07.062
1673,2.2002713680267334,-10.1753568649292,1.1659762859344482,2017-05-11 16:47:07.062
1674,1.1288660764694214,-9.53969669342041,1.8052281141281128,2017-05-11 16:47:07.063
1675,0.4189853072166443,-8.926780700683594,1.3096283674240112,2017-05-11 16:47:07.063
1676,0.4237737059593201,-8.463502883911133,0.3699041604995728,2017-05-11 16:47:07.063
1677,0.6703764796257019,-8.330624580383299,-0.2908954918384552,2017-05-11 16:47:07.065
1678,1.049857497215271,-8.56645393371582,-0.6368576288223267,2017-05-11 16:47:07.075
1679,1.4664485454559326,-9.090784072875977,-0.5159504413604736,2017-05-11 16:47:07.085
1680,1.6340426206588743,-9.74440097808838,-0.21428105235099792,2017-05-11 16:47:07.095
1681,2.0482394695281982,-10.345345497131348,0.1927332431077957,2017-05-11 16:47:07.106
1682,2.275688648223877,-11.040861129760742,0.6308721303939819,2017-05-11 16:47:07.115
1683,2.5318682193756104,-11.401188850402832,1.4496891498565674,2017-05-11 16:47:07.126
1684,2.19308876991272,-11.316194534301758,2.456450939178467,2017-05-11 16:47:07.135
1685,1.6124948263168335,-11.422736167907715,3.31118106842041,2017-05-11 16:47:07.145
1686,1.3886369466781616,-11.708843231201172,3.523067712783813,2017-05-11 16:47:07.155
1687,2.36188006401062,-11.768698692321776,3.3387143611907963,2017-05-11 16:47:07.165
1688,3.4691982269287114,-11.567585945129395,2.5761611461639404,2017-05-11 16:47:07.175
1689,2.958036184310913,-11.781867027282715,2.721010208129884,2017-05-11 16:47:07.185
1690,1.0654197931289673,-12.587515830993652,3.612850427627564,2017-05-11 16:47:07.195
1691,-0.18555063009262085,-13.443442344665527,3.0442273616790767,2017-05-11 16:47:07.205
1692,-1.1336544752120972,-13.82292366027832,1.8722656965255733,2017-05-11 16:47:07.215
1693,-1.3192051649093628,-13.673285484313965,1.3934253454208374,2017-05-11 16:47:07.225
1694,-1.213860273361206,-12.96819305419922,2.481590032577514,2017-05-11 16:47:07.235
1695,-0.4620809257030487,-12.27267837524414,4.64594841003418,2017-05-11 16:47:07.246
1696,0.5099649429321289,-12.20683765411377,6.090848922729492,2017-05-11 16:47:07.255
1697,1.8866308927536009,-12.641385078430176,6.898892402648926,2017-05-11 16:47:07.265
1698,3.1519665718078613,-12.804190635681152,7.331045627593994,2017-05-11 16:47:07.275
1699,4.170699596405028,-12.472593307495115,5.845443248748777,2017-05-11 16:47:07.285
1700,5.990292549133301,-11.671732902526855,2.636016130447388,2017-05-11 16:47:07.295
1701,8.232462882995605,-11.100716590881348,-0.7194576263427734,2017-05-11 16:47:07.305
1702,10.56680965423584,-11.042057991027832,-3.746925592422485,2017-05-11 16:47:07.316
1703,9.904812812805176,-12.36485481262207,-3.991134166717529,2017-05-11 16:47:07.329
1704,6.184223175048827,-13.989320755004885,-3.5063083171844482,2017-05-11 16:47:07.339
1705,1.8986018896102903,-15.98249340057373,-3.241749048233032,2017-05-11 16:47:07.346
1706,-1.646013617515564,-18.004396438598633,-2.9700071811676025,2017-05-11 16:47:07.357
1707,-5.12000036239624,-19.838356018066406,0.056263741105794914,2017-05-11 16:47:07.366
1708,-6.258443355560303,-20.444087982177734,2.3546974658966064,2017-05-11 16:47:07.376
1709,-8.176198959350586,-20.02869415283203,0.690727174282074,2017-05-11 16:47:07.386
1710,-9.136273384094238,-18.836381912231445,-0.3543418645858765,2017-05-11 16:47:07.396
1711,-8.584410667419434,-17.498023986816403,-1.0103530883789062,2017-05-11 16:47:07.406
1712,-7.717709064483643,-15.040374755859375,0.5039794445037842,2017-05-11 16:47:07.415
1713,-6.189011573791504,-12.142193794250488,1.7310078144073486,2017-05-11 16:47:07.426
1714,-4.897339344024658,-10.344148635864258,1.4401123523712158,2017-05-11 16:47:07.437
1715,-3.184288263320924,-9.48343276977539,0.3220201432704925,2017-05-11 16:47:07.446
1716,-1.7824832201004028,-9.804255485534668,1.6891093254089355,2017-05-11 16:47:07.457
1717,0.4393360018730164,-9.965864181518556,1.3455413579940796,2017-05-11 16:47:07.466
1718,1.9967641830444336,-9.318233489990234,0.3064578175544739,2017-05-11 16:47:07.477
1719,2.5785553455352783,-8.9866361618042,0.10893617570400238,2017-05-11 16:47:07.486
1720,1.9117701053619385,-8.378508567810059,-0.17717093229293826,2017-05-11 16:47:07.499
1721,1.4616601467132568,-7.009025573730469,-1.0091559886932373,2017-05-11 16:47:07.505
1722,0.7314286231994629,-5.595249176025392,-2.117671489715576,2017-05-11 16:47:07.516
1723,-0.4692635238170624,-4.702212333679199,-2.6479871273040767,2017-05-11 16:47:07.530
1724,-0.4692635238170624,-4.702212333679199,-2.6479871273040767,2017-05-11 16:47:07.530
1725,-1.1743559837341309,-3.9600095748901367,-2.741360902786255,2017-05-11 16:47:07.536
1726,-1.4772224426269531,-3.533841609954834,-2.756923198699951,2017-05-11 16:47:07.548
1727,-1.7501614093780518,-3.561375141143799,-3.093308687210083,2017-05-11 16:47:07.558
1728,-2.163161277770996,-3.580528736114502,-3.4763808250427246,2017-05-11 16:47:07.565
1729,-2.8347349166870117,-3.513490915298462,-3.45962142944336,2017-05-11 16:47:07.575
1730,-3.5003228187561035,-3.2070331573486333,-3.359065055847168,2017-05-11 16:47:07.585
1731,-3.84269380569458,-2.8718450069427486,-3.3243491649627686,2017-05-11 16:47:07.595
1732,-3.6762967109680176,-2.3319525718688965,-3.317166566848755,2017-05-11 16:47:07.605
1733,-3.2166099548339844,-1.6136919260025024,-2.9316999912261963,2017-05-11 16:47:07.615
1734,-2.8371291160583496,-1.159990668296814,-2.58813214302063,2017-05-11 16:47:07.625
1735,-2.3582887649536133,-1.0642226934432983,-1.9321208000183103,2017-05-11 16:47:07.635
1736,-1.5394717454910278,-1.6424223184585571,-0.6991068720817566,2017-05-11 16:47:07.646
1737,-0.5638344883918762,-3.247734546661377,1.3048399686813354,2017-05-11 16:47:07.655
1738,0.17477671802043915,-5.60722017288208,4.886565685272217,2017-05-11 16:47:07.665
1739,1.212663173675537,-8.459911346435549,10.11669921875,2017-05-11 16:47:07.675
1740,3.2609026432037367,-11.51730728149414,17.29451560974121,2017-05-11 16:47:07.685
1741,5.8861451148986825,-15.146917343139648,21.952434539794922,2017-05-11 16:47:07.695
1742,6.712144374847412,-18.661605834960934,23.064542770385746,2017-05-11 16:47:07.705
1743,4.310760021209717,-21.80399513244629,19.364303588867188,2017-05-11 16:47:07.715
1744,2.606088638305664,-21.675905227661133,11.713631629943848,2017-05-11 16:47:07.725
1745,3.7876269817352295,-17.402254104614258,8.518569946289062,2017-05-11 16:47:07.735
1746,4.332307815551759,-14.680047988891602,9.287108421325684,2017-05-11 16:47:07.745
1747,3.827131509780884,-9.408015251159668,9.437943458557127,2017-05-11 16:47:07.755
1748,3.7169981002807617,-4.4699745178222665,6.715735912322997,2017-05-11 16:47:07.765
1749,1.9500772953033447,-0.8427590131759644,2.7940332889556885,2017-05-11 16:47:07.777
1750,-2.2649147510528564,-0.6344634294509888,0.22385786473751068,2017-05-11 16:47:07.789
1751,-5.758055210113525,-4.212597846984863,-1.2689268589019775,2017-05-11 16:47:07.798
1752,-6.88332986831665,-7.851784706115723,-3.9468414783477774,2017-05-11 16:47:07.808
1753,-7.989450931549072,-12.48935317993164,-4.108449935913087,2017-05-11 16:47:07.817
1754,-10.020931243896484,-19.11051750183105,-2.5342624187469482,2017-05-11 16:47:07.829
1755,-9.299078941345217,-24.564510345458984,2.590526342391968,2017-05-11 16:47:07.839
1756,-3.246537446975708,-27.22925567626953,12.820950508117676,2017-05-11 16:47:07.849
1757,1.5885528326034546,-20.711042404174805,6.83903694152832,2017-05-11 16:47:07.859
1758,-0.6404489278793335,-11.008539199829102,-4.466383457183838,2017-05-11 16:47:07.867
1759,-2.0614075660705566,-4.266467571258545,-7.785943984985352,2017-05-11 16:47:07.876
1760,-2.1104888916015625,0.06344634294509888,-12.621034622192385,2017-05-11 16:47:07.890
1761,-2.1104888916015625,0.06344634294509888,-12.621034622192385,2017-05-11 16:47:07.890
1762,1.1180921792984009,1.2701239585876465,-13.565546989440918,2017-05-11 16:47:07.896
1763,4.689043998718262,-2.2637176513671875,-10.20767879486084,2017-05-11 16:47:07.911
1764,4.689043998718262,-2.2637176513671875,-10.20767879486084,2017-05-11 16:47:07.911
1765,4.8925509452819815,-8.752004623413086,-6.039373874664308,2017-05-11 16:47:07.916
1766,2.7653028964996342,-14.09586238861084,-2.099714994430542,2017-05-11 16:47:07.925
1767,0.3495534360408783,-17.231069564819336,1.8315643072128296,2017-05-11 16:47:07.935
1768,-0.1149216815829277,-16.536750793457028,4.721365928649902,2017-05-11 16:47:07.945
1769,0.4297592043876648,-13.787010192871096,5.694608688354492,2017-05-11 16:47:07.955
1770,-0.365115761756897,-10.881647109985352,2.8347349166870117,2017-05-11 16:47:07.965
1771,-1.902193307876587,-8.889671325683594,-1.0450690984725952,2017-05-11 16:47:07.975
1772,-3.0550012588500977,-7.675810813903809,-3.124433279037476,2017-05-11 16:47:07.986
1773,-3.6727054119110094,-7.001842975616455,-1.8950105905532844,2017-05-11 16:47:07.995
1774,-3.0107085704803467,-6.959944248199463,0.07062894850969315,2017-05-11 16:47:08.005
1775,-2.1739351749420166,-6.988674640655518,0.6619967818260193,2017-05-11 16:47:08.015
1776,-0.6332663297653198,-7.408857345581055,0.017956512048840526,2017-05-11 16:47:08.025
1777,0.4716577231884002,-8.289923667907715,-0.4632780253887177,2017-05-11 16:47:08.035
1778,1.3096283674240112,-9.130288124084473,-0.9469067454338074,2017-05-11 16:47:08.045
1779,2.345120668411255,-9.739612579345703,-0.6332663297653198,2017-05-11 16:47:08.055
1780,3.2525229454040527,-10.395624160766602,-0.03232172131538391,2017-05-11 16:47:08.065
1781,4.134786128997804,-10.984597206115724,0.17956513166427612,2017-05-11 16:47:08.075
1782,4.383783340454103,-10.912771224975586,0.14484919607639313,2017-05-11 16:47:08.085
1783,3.42490553855896,-10.372879028320312,0.20350714027881625,2017-05-11 16:47:08.095
1784,2.3930046558380127,-9.475052833557127,0.6236895322799683,2017-05-11 16:47:08.105
1785,1.3754688501358032,-8.753201484680176,0.3483563363552093,2017-05-11 16:47:08.115
1786,0.5793967843055725,-8.327033042907715,-0.3818751573562622,2017-05-11 16:47:08.125
1787,0.13287819921970367,-8.201337814331055,-0.5339069962501526,2017-05-11 16:47:08.136
1788,-0.1280897855758667,-8.401253700256348,-0.2190694510936737,2017-05-11 16:47:08.145
1789,0.0035913025494664907,-9.090784072875977,-0.3208230137825012,2017-05-11 16:47:08.155
1790,-0.06823474913835527,-10.08318042755127,-0.586579442024231,2017-05-11 16:47:08.165
1791,-0.20350714027881625,-11.23479175567627,-0.6955155730247498,2017-05-11 16:47:08.175
1792,-0.06344634294509888,-12.27267837524414,-0.28969839215278625,2017-05-11 16:47:08.185
1793,0.4740519225597382,-12.677297592163086,1.0295066833496094,2017-05-11 16:47:08.196
1794,0.9552865028381348,-11.951854705810547,3.2944214344024663,2017-05-11 16:47:08.205
1795,0.7589619159698486,-10.949881553649902,5.694608688354492,2017-05-11 16:47:08.215
1796,0.3579331636428833,-10.6338472366333,6.92881965637207,2017-05-11 16:47:08.225
1797,-0.585382342338562,-11.954249382019045,6.064512729644775,2017-05-11 16:47:08.235
1798,-0.912190854549408,-12.904747009277346,3.554192304611206,2017-05-11 16:47:08.245
1799,-0.2178723514080048,-13.18008041381836,1.3323732614517212,2017-05-11 16:47:08.256
1800,0.871489405632019,-13.409923553466795,0.7398083209991455,2017-05-11 16:47:08.265
1801,1.8914192914962769,-13.887566566467285,1.2330138683319092,2017-05-11 16:47:08.275
1802,2.1978771686553955,-14.18564510345459,1.4496891498565674,2017-05-11 16:47:08.285
1803,1.759738206863403,-13.736732482910154,1.7190368175506592,2017-05-11 16:47:08.295
1804,0.6105214357376099,-13.024456977844238,3.2154128551483154,2017-05-11 16:47:08.305
1805,0.4991910457611084,-12.78503704071045,5.78678560256958,2017-05-11 16:47:08.315
1806,2.1057004928588867,-12.507309913635256,6.795941352844237,2017-05-11 16:47:08.325
1807,4.185064792633057,-11.923124313354492,5.9974751472473145,2017-05-11 16:47:08.335
1808,5.765237808227539,-11.376049041748047,4.654327869415283,2017-05-11 16:47:08.345
1809,6.698976516723633,-10.856507301330566,2.28406834602356,2017-05-11 16:47:08.355
1810,7.485471725463867,-10.290278434753418,-0.13766659796237946,2017-05-11 16:47:08.367
1811,7.906851291656494,-10.384849548339844,-1.5837644338607788,2017-05-11 16:47:08.377
1812,6.18182897567749,-11.890802383422852,-2.22660756111145,2017-05-11 16:47:08.387
1813,2.571372509002685,-13.64216136932373,-2.1990742683410645,2017-05-11 16:47:08.397
1814,-0.7912836670875549,-15.557522773742676,-1.821987509727478,2017-05-11 16:47:08.406
1815,-3.709815502166748,-17.356765747070312,-2.225410461425781,2017-05-11 16:47:08.416
1816,-6.1291561126708975,-18.88785743713379,-1.3694833517074585,2017-05-11 16:47:08.425
1817,-7.256825447082519,-19.591753005981445,0.12330138683319093,2017-05-11 16:47:08.435
1818,-7.8098859786987305,-18.362329483032227,0.5901707410812378,2017-05-11 16:47:08.445
1819,-9.409213066101074,-17.617733001708984,-0.44412440061569214,2017-05-11 16:47:08.455
1820,-9.556455612182617,-16.812084197998047,-0.8631097078323364,2017-05-11 16:47:08.465
1821,-8.13908863067627,-15.73469352722168,0.6763619780540466,2017-05-11 16:47:08.475
1822,-5.799953460693359,-13.512874603271484,1.5646108388900757,2017-05-11 16:47:08.485
1823,-3.448847532272339,-10.87326717376709,1.4891934394836426,2017-05-11 16:47:08.495
1824,-1.4856021404266355,-9.43914031982422,1.0702081918716428,2017-05-11 16:47:08.507
1825,-0.19033902883529666,-9.786299705505373,1.0666168928146362,2017-05-11 16:47:08.517
1826,1.3455413579940796,-9.609128952026367,0.8176198601722717,2017-05-11 16:47:08.527
1827,2.1092917919158936,-9.782708168029783,0.16639702022075653,2017-05-11 16:47:08.537
1828,1.3084312677383425,-9.649829864501953,-0.09217676520347597,2017-05-11 16:47:08.548
1829,1.41257905960083,-8.78432559967041,-0.12090718746185306,2017-05-11 16:47:08.558
1830,0.5291185975074768,-7.876923561096191,-0.6368576288223267,2017-05-11 16:47:08.569
1831,-0.24181437492370605,-6.67982292175293,-1.58256733417511,2017-05-11 16:47:08.579
1832,-1.1456254720687866,-5.3330841064453125,-2.269703149795532,2017-05-11 16:47:08.588
1833,-2.185906171798706,-4.345476150512694,-2.8802247047424316,2017-05-11 16:47:08.596
1834,-2.6587610244750977,-3.7205893993377686,-3.068169593811035,2017-05-11 16:47:08.606
1835,-2.959233283996582,-3.337517261505127,-3.3650505542755127,2017-05-11 16:47:08.616
1836,-3.0813376903533936,-3.1016883850097656,-3.884592294692993,2017-05-11 16:47:08.626
1837,-3.4081461429595947,-3.136404275894165,-3.9157168865203857,2017-05-11 16:47:08.636
1838,-3.4883518218994136,-3.1256303787231445,-3.618835926055908,2017-05-11 16:47:08.646
1839,-3.3949780464172363,-2.9544448852539062,-3.123236179351806,2017-05-11 16:47:08.656
1840,-3.123236179351806,-2.6886885166168213,-2.7988216876983643,2017-05-11 16:47:08.666
1841,-2.9340941905975337,-2.29484224319458,-2.691082715988159,2017-05-11 16:47:08.676
1842,-2.43011474609375,-1.9165585041046145,-2.0733785629272456,2017-05-11 16:47:08.686
1843,-2.099714994430542,-1.6986861228942869,-1.7549498081207275,2017-05-11 16:47:08.696
1844,-2.056619167327881,-1.802833914756775,-1.162384867668152,2017-05-11 16:47:08.706
1845,-1.7058687210083008,-2.5917234420776367,0.11133038252592088,2017-05-11 16:47:08.717
1846,-1.2545616626739502,-4.508281707763672,2.8886044025421143,2017-05-11 16:47:08.728
1847,-0.5123591423034668,-6.938396453857423,7.322665691375732,2017-05-11 16:47:08.737
1848,1.4652514457702637,-9.803058624267578,14.539986610412598,2017-05-11 16:47:08.748
1849,4.416105270385742,-13.218387603759766,21.17551612854004,2017-05-11 16:47:08.759
1850,6.449979305267334,-17.128118515014652,23.491907119750977,2017-05-11 16:47:08.769
1851,5.9555768966674805,-21.90814208984375,21.921310424804688,2017-05-11 16:47:08.781
1852,2.649184226989746,-25.182212829589844,13.787010192871096,2017-05-11 16:47:08.789
1853,1.7322049140930176,-22.82631874084473,9.512163162231444,2017-05-11 16:47:08.798
1854,2.1847090721130367,-16.104597091674805,10.799046516418457,2017-05-11 16:47:08.807
1855,2.208651065826416,-9.408015251159668,9.500192642211914,2017-05-11 16:47:08.818
1856,1.9871873855590816,-3.9061400890350337,6.767210960388184,2017-05-11 16:47:08.827
1857,-1.0881646871566772,-0.304063618183136,2.1619641780853267,2017-05-11 16:47:08.837
1858,-6.224924564361572,-0.15562310814857486,-1.1875240802764893,2017-05-11 16:47:08.847
1859,-7.8757266998291025,-3.0286650657653813,-1.902193307876587,2017-05-11 16:47:08.858
1860,-7.29154109954834,-6.293159008026122,-4.78122091293335,2017-05-11 16:47:08.867
1861,-8.663418769836426,-11.967416763305664,-4.802768707275392,2017-05-11 16:47:08.877
1862,-8.799888610839844,-18.51077079772949,-3.578134536743164,2017-05-11 16:47:08.887
1863,-5.011064052581787,-23.519439697265625,0.07182604819536209,2017-05-11 16:47:08.897
1864,0.6811503767967224,-25.22052001953125,9.344569206237793,2017-05-11 16:47:08.907
1865,1.6136919260025024,-20.854694366455078,6.743268966674805,2017-05-11 16:47:08.917
1866,-0.19033902883529666,-12.235568046569824,-0.6739677786827087,2017-05-11 16:47:08.927
1867,-0.6129156351089478,-4.710591793060303,-7.773972988128662,2017-05-11 16:47:08.937
1868,-0.1651999205350876,-0.7948749661445618,-13.995306015014648,2017-05-11 16:47:08.947
1869,1.6519991159439087,-0.5267243981361389,-12.4785795211792,2017-05-11 16:47:08.957
1870,1.780089020729065,-3.813963413238525,-6.698976516723633,2017-05-11 16:47:08.967
1871,1.09654438495636,-8.645462036132812,-1.5682021379470823,2017-05-11 16:47:08.977
1872,-0.272938996553421,-12.527660369873047,-0.487220048904419,2017-05-11 16:47:08.987
1873,-1.1324573755264282,-14.732720375061035,0.2178723514080048,2017-05-11 16:47:08.997
1874,-0.6919242739677429,-14.494497299194336,2.0614075660705566,2017-05-11 16:47:09.007
1875,-0.3172317147254944,-13.256694793701172,2.3774423599243164,2017-05-11 16:47:09.017
1876,-0.7278373241424559,-11.75672721862793,0.7158663272857666,2017-05-11 16:47:09.027
1877,-1.7872716188430786,-9.959878921508787,-0.974440097808838,2017-05-11 16:47:09.039
1878,-2.255337953567505,-8.639476776123049,-1.999158382415772,2017-05-11 16:47:09.046
1879,-2.0063409805297847,-7.783549785614014,-1.6831238269805908,2017-05-11 16:47:09.056
1880,-1.4879963397979736,-7.394492149353027,-0.9816226959228516,2017-05-11 16:47:09.066
1881,-0.40462008118629456,-7.643488883972168,-0.22385786473751068,2017-05-11 16:47:09.076
1882,0.2717418968677521,-7.973888874053955,-0.2932897210121155,2017-05-11 16:47:09.086
1883,0.8032546639442444,-8.8070707321167,-0.9074024558067322,2017-05-11 16:47:09.096
1884,1.5921441316604614,-9.41519832611084,-0.7745242714881897,2017-05-11 16:47:09.106
1885,2.299630641937256,-9.885659217834473,-0.6236895322799683,2017-05-11 16:47:09.116
1886,2.896984100341797,-10.548852920532227,0.026336219161748886,2017-05-11 16:47:09.126
1887,3.332728862762451,-10.924742698669434,0.5147533416748047,2017-05-11 16:47:09.136
1888,2.977189779281616,-10.805032730102539,0.9792284965515136,2017-05-11 16:47:09.146
1889,2.251746654510498,-10.236409187316896,1.0366892814636228,2017-05-11 16:47:09.156
1890,1.403002142906189,-9.216479301452637,0.7254431247711182,2017-05-11 16:47:09.167
1891,0.669179379940033,-8.553285598754883,0.5746083855628967,2017-05-11 16:47:09.177
1892,0.2920926213264465,-8.282740592956543,0.16400282084941864,2017-05-11 16:47:09.186
1893,0.07422025501728058,-8.481459617614746,0.020350715145468712,2017-05-11 16:47:09.197
1894,-0.12689268589019775,-9.033323287963867,0.4106055796146393,2017-05-11 16:47:09.207
1895,-0.09935937076807022,-9.489418029785156,0.5087678432464601,2017-05-11 16:47:09.217
1896,0.02513911761343479,-9.774328231811523,0.4297592043876648,2017-05-11 16:47:09.226
1897,0.2082955539226532,-10.152612686157227,0.2477998733520508,2017-05-11 16:47:09.236
1898,0.2908954918384552,-10.642226219177246,0.5817909836769104,2017-05-11 16:47:09.246
1899,0.038307227194309235,-11.306617736816404,1.380257248878479,2017-05-11 16:47:09.256
1900,-0.1711854189634323,-11.88002872467041,2.3930046558380127,2017-05-11 16:47:09.266
1901,0.05267243832349777,-11.707646369934082,3.138798475265503,2017-05-11 16:47:09.276
1902,0.6332663297653198,-10.881647109985352,3.9408559799194336,2017-05-11 16:47:09.286
1903,1.3623007535934448,-10.408791542053224,4.383783340454103,2017-05-11 16:47:09.296
1904,1.3431471586227417,-10.669759750366213,4.320336818695068,2017-05-11 16:47:09.306
1905,1.012747287750244,-11.396400451660154,3.576937437057495,2017-05-11 16:47:09.316
1906,1.1061211824417114,-12.212822914123535,2.0027496814727783,2017-05-11 16:47:09.326
1907,1.2473790645599363,-13.0914945602417,0.930147349834442,2017-05-11 16:47:09.336
1908,1.2330138683319092,-13.747506141662598,1.781286120414734,2017-05-11 16:47:09.346
1909,0.9026140570640564,-13.631387710571287,2.595314741134644,2017-05-11 16:47:09.356
1910,0.15083470940589905,-13.085509300231935,3.2190041542053223,2017-05-11 16:47:09.368
1911,-0.2669534981250763,-12.75870132446289,4.880579948425293,2017-05-11 16:47:09.376
1912,-0.3172317147254944,-12.648567199707033,6.707355976104736,2017-05-11 16:47:09.388
1913,0.03112462162971497,-12.345701217651367,6.742072105407715,2017-05-11 16:47:09.396
1914,1.2306196689605713,-11.897985458374025,4.973954200744629,2017-05-11 16:47:09.406
1915,3.421314239501953,-11.534067153930664,2.8634653091430664,2017-05-11 16:47:09.416
1916,5.306747913360597,-11.386823654174805,0.5207388401031494,2017-05-11 16:47:09.426
1917,6.362590789794923,-11.490970611572266,-1.3611036539077759,2017-05-11 16:47:09.437
1918,6.141127586364746,-12.075156211853027,-2.2218191623687744,2017-05-11 16:47:09.446
1919,3.7026329040527344,-13.64216136932373,-3.011905670166016,2017-05-11 16:47:09.456
1920,-0.061052143573760986,-15.421052932739258,-2.8718450069427486,2017-05-11 16:47:09.466
1921,-3.3925838470458984,-17.348384857177734,-2.761711597442627,2017-05-11 16:47:09.477
1922,-6.080075263977051,-18.345569610595703,-2.5354595184326167,2017-05-11 16:47:09.486
1923,-6.94079065322876,-18.31683921813965,-0.9361328482627868,2017-05-11 16:47:09.496
1924,-7.643488883972168,-17.416620254516598,0.2489969730377197,2017-05-11 16:47:09.506
1925,-7.492654323577881,-15.887922286987305,0.585382342338562,2017-05-11 16:47:09.516
1926,-7.3920979499816895,-14.464569091796875,0.34596213698387146,2017-05-11 16:47:09.526
1927,-5.3546319007873535,-12.903550148010256,1.4460978507995603,2017-05-11 16:47:09.536
1928,-3.6092591285705566,-12.011710166931152,1.3539210557937622,2017-05-11 16:47:09.546
1929,-3.0190882682800293,-11.555614471435547,0.9445125460624696,2017-05-11 16:47:09.556
1930,-1.965639591217041,-10.682928085327148,0.3220201432704925,2017-05-11 16:47:09.565
1931,-0.8858546018600464,-10.277111053466797,0.4608838260173798,2017-05-11 16:47:09.576
1932,-0.059855043888092034,-9.801861763000488,0.056263741105794914,2017-05-11 16:47:09.587
1933,0.7003039717674255,-9.372102737426758,0.5590460896492004,2017-05-11 16:47:09.597
1934,0.7374141216278076,-9.718064308166504,0.333991140127182,2017-05-11 16:47:09.606
1935,-0.07541735470294952,-9.980229377746582,0.17956513166427612,2017-05-11 16:47:09.616
1936,-0.5363011956214905,-9.423578262329102,-0.05147533491253853,2017-05-11 16:47:09.627
1937,-1.2521674633026123,-8.510190010070799,-0.5351040959358215,2017-05-11 16:47:09.637
1938,-1.5490485429763794,-7.3238630294799805,-0.9504981040954592,2017-05-11 16:47:09.647
1939,-1.7633295059204102,-6.447585105895996,-1.3120225667953491,2017-05-11 16:47:09.657
1940,-2.163161277770996,-5.779603004455566,-1.7753005027770996,2017-05-11 16:47:09.670
1941,-2.7078421115875244,-5.30076265335083,-2.122459888458252,2017-05-11 16:47:09.677
1942,-3.069366693496704,-4.802768707275392,-2.0949265956878658,2017-05-11 16:47:09.689
1943,-3.514688014984132,-4.503493309020996,-2.033874273300171,2017-05-11 16:47:09.697
1944,-3.7936124801635738,-4.086902141571045,-2.1475989818573,2017-05-11 16:47:09.707
1945,-3.706224203109741,-3.5553896427154537,-2.448071241378784,2017-05-11 16:47:09.717
1946,-3.5278561115264893,-3.062183856964112,-2.541445016860962,2017-05-11 16:47:09.731
1947,-3.129221677780152,-2.892195701599121,-2.2242133617401123,2017-05-11 16:47:09.736
1948,-2.7054479122161865,-3.0849289894104004,-1.9620482921600344,2017-05-11 16:47:09.748
1949,-2.406172752380371,-3.4739866256713867,-1.580173134803772,2017-05-11 16:47:09.756
1950,-1.9919757843017576,-3.9157168865203857,-0.8595184087753296,2017-05-11 16:47:09.765
1951,-1.404199242591858,-4.2784385681152335,0.08619125932455063,2017-05-11 16:47:09.775
1952,-0.7266402244567871,-4.587290287017822,0.6572083830833435,2017-05-11 16:47:09.785
1953,-0.1173158809542656,-5.094861030578613,1.7046716213226318,2017-05-11 16:47:09.795
1954,0.20350714027881625,-6.098031520843506,3.7421371936798096,2017-05-11 16:47:09.805
1955,0.48602294921875,-7.73207426071167,6.738480567932129,2017-05-11 16:47:09.816
1956,1.3850456476211548,-9.683348655700684,10.187328338623047,2017-05-11 16:47:09.826
1957,3.0286650657653813,-11.973402976989744,13.206416130065918,2017-05-11 16:47:09.835
1958,4.844666957855225,-14.158111572265625,15.230713844299315,2017-05-11 16:47:09.845
1959,6.053739070892334,-16.43021011352539,16.332046508789062,2017-05-11 16:47:09.855
1960,5.5557451248168945,-18.426973342895508,15.108610153198242,2017-05-11 16:47:09.865
1961,3.8067808151245117,-18.679561614990234,11.159374237060547,2017-05-11 16:47:09.875
1962,2.202665567398072,-16.70195198059082,9.216479301452637,2017-05-11 16:47:09.885
1963,1.577778935432434,-13.497312545776367,9.813833236694336,2017-05-11 16:47:09.895
1964,1.5670050382614136,-9.872490882873537,8.526948928833008,2017-05-11 16:47:09.905
1965,1.3012486696243286,-6.245275020599365,5.731719017028809,2017-05-11 16:47:09.915
1966,-0.4034229815006256,-3.189076662063598,2.4648306369781494,2017-05-11 16:47:09.925
1967,-2.84790301322937,-1.5885528326034546,0.2645592987537384,2017-05-11 16:47:09.935
1968,-5.5545477867126465,-2.8383262157440186,-0.8822633028030396,2017-05-11 16:47:09.946
1969,-6.574477672576902,-5.398924827575684,-1.8004397153854368,2017-05-11 16:47:09.955
1970,-6.218938827514648,-8.664615631103517,-2.1033062934875493,2017-05-11 16:47:09.965
1971,-7.116764545440674,-13.377601623535154,0.2968810200691223,2017-05-11 16:47:09.976
1972,-6.868964672088622,-18.12290954589844,3.5960910320281982,2017-05-11 16:47:09.986
1973,-3.511096715927124,-22.358253479003906,7.424419403076173,2017-05-11 16:47:09.996
1974,0.3806780576705933,-25.718515396118164,9.8784761428833,2017-05-11 16:47:10.006
